key	text	tooltip
#Loc;1;text/[04]__MTU_events__Common.loc		
incidents_localised_title_mtu_zhou_yu_spawns_incident	英杰周瑜	true
incidents_localised_description_mtu_zhou_yu_spawns_incident	才智过人，忠诚有加而又仪表堂堂的咒语，从少年时期就是孙策的密友了。两人自幼形影不离，而且对互相的家族也十分敬重。周瑜的音乐才华无人能比，说明他既才华横溢，又有礼有节。	true
incidents_localised_title_mtu_two_qiao_marry_incident_pc	二乔	true
incidents_localised_description_mtu_two_qiao_marry_incident_pc	皖城乔公有两个女儿，皆国色也。乔公闻孙策与周瑜的大名，特来将两位女儿许配给两位将军。	true
incidents_localised_title_mtu_two_qiao_marry_incident_npc	江东二乔	true
incidents_localised_description_mtu_two_qiao_marry_incident_npc	随着乔公将两位女儿许给了孙策与周瑜，二乔的美貌与风雅名扬江东。	true
dilemmas_localised_title_mtu_dilemma_suggestion_of_rebel_sisters	不臣之心	true
dilemmas_localised_description_mtu_dilemma_suggestion_of_rebel_sisters	随着匪帮的扩张，众将中难免会有人持不臣之心。其中朱土，朱崩二人野心勃勃，势力日益壮大，准备推翻你。 \\n\\n 想要收复她们的忠诚，恐怕得花费不少金银俸禄。	true
cdir_events_dilemma_choice_details_localised_choice_label_mtu_dilemma_suggestion_of_rebel_sistersFIRST	妥协	true
cdir_events_dilemma_choice_details_localised_choice_label_mtu_dilemma_suggestion_of_rebel_sistersSECOND	拒绝和解	true
cdir_events_dilemma_choice_details_localised_choice_title_mtu_dilemma_suggestion_of_rebel_sistersFIRST	得人钱财，与人消灾，有钱能使鬼都推磨！	true
cdir_events_dilemma_choice_details_localised_choice_title_mtu_dilemma_suggestion_of_rebel_sistersSECOND	你坚定的拒绝了与她们妥协。	true
incidents_localised_title_mtu_zhu_sisters_robbery_incident	乱臣贼子	true
incidents_localised_description_mtu_zhu_sisters_robbery_incident	野心勃勃的土，崩二人开始了对你的反叛，她们想夺取王位，取你首级！	true
incidents_localised_title_3k_mtu_global_event_zhao_yun_becomes_zhenjun_general	虎威将军	true
incidents_localised_description_3k_mtu_global_event_zhao_yun_becomes_zhenjun_general	你听军士讲述常山赵子龙救黄忠、拒汉水之事，你称子龙“一身是胆”，并号其为虎威将军，大劳将士，欢宴至晚。	true
campaign_payload_ui_details_description_mtu_zhao_yun_get_new_armour	解锁虎威将军的护甲	true
campaign_payload_ui_details_description_mtu_zhao_yun_appointed_zhenjunjiangjun	加封赵云为虎威将军	true
campaign_payload_ui_details_description_mtu_zhao_yun_get_blue_blade	赵云在战场上夺得了一把泛着青光的短剑，看靶上有金嵌「青釭」二字，方知是宝剑也	true
effect_bundles_localised_title_3k_mtu_effect_bundle_dec_public_order_5_for_cai	昏君	true
effect_bundles_localised_description_3k_mtu_effect_bundle_dec_public_order_5_for_cai	钱财不拿来造福人民，却用于赎买美色。此举会使百姓不满。	true
effect_bundles_localised_title_3k_mtu_effect_bundle_dec_public_order_5	残忍	true
effect_bundles_localised_description_3k_mtu_effect_bundle_dec_public_order_5	恶有恶报。种其因者,须食其果。	true
effect_bundles_localised_title_3k_mtu_effect_bundle_inc_public_order_5	仁德	true
effect_bundles_localised_description_3k_mtu_effect_bundle_inc_public_order_5	有仁有德之君必得人心。	true
effect_bundles_localised_title_3k_mtu_effect_bundle_inc_public_order_6	稳重	true
effect_bundles_localised_description_3k_mtu_effect_bundle_inc_public_order_6	做事应该顾全大局，而不是唯利是图。	true
LU BU EVENT------------------------------------------------------------------------------------------		true
campaign_payload_ui_details_description_dummy_mtu_lu_bu_interpose	吕布介入了袁术与刘备的争斗之中，并尝试促使双方讲和。	true
incidents_localised_title_3k_mtu_global_event_lu_bu_interposes_yuan_and_liu_incident	辕门射戟	true
