key	text	tooltip
#Loc;1;text/_hvo/hv_TEXT_unit_desc.loc		
unit_description_historical_texts_text_hv_unit_ytr_gallants_of_the_people	黄巾军志士个个不怕冲锋陷阵，但是护民勇士尤其适合固守阵线，要是挪作他用可就浪费了他们一身的本领和热忱。\\n\\n他们身披重甲，也许不若其他铁甲兵士防御周全，但可仰赖手中长枪盾牌抵挡敌军、化解攻势。正所谓甲胄可破，斗志不渝。	false
unit_description_short_texts_text_hv_unit_ytr_gallants_of_the_people	自身的勇气能鼓舞士兵踏上沙场，而一把良斧则能让士兵在沙场存活。	false
unit_description_historical_texts_text_hv_unit_ytr_bringers_of_righteousness	这些百姓自称布义军，他们自费购进装甲与武器。他们饱经训练，能熟练地使用戟，也在传统的射术比试中习得了弓术。\\n\\n虽然他们衣着光鲜，但志向却绝非虚荣卖弄，他们灵活矫健，使弓和戟的本事不容小觑，此等义士若能加入太平大业，定是再好不过。	false
unit_description_short_texts_text_hv_unit_ytr_bringers_of_righteousness	装备了戟和弓箭的民间义士，对于近身作战和远程滋扰都很擅长	false
unit_description_historical_texts_text_hv_unit_ytr_zealots_of_the_way	汉代的民兵往往是被迫服役的，但黄巾战士们确实真心实意为天下苍生而战。\\n\\n 这种坚决的意志使他们比一般的民兵更为勇猛。他们身着轻甲，手持阔剑，毫不留情地斩杀一切与黄天为敌之人。	false
unit_description_short_texts_text_hv_unit_ytr_zealots_of_the_way	不顾己命也要阻挡敌人。	false
unit_description_historical_texts_text_hv_unit_ytr_reclaimers	从这些部队的外观就不难推测他们是干什么的，他们的盔甲要么是从战场上拾捡拼凑而来，要么是从周围村落里搞来的。\\n\\n他们最重要的作用是在战后搜集战利品、武器以及盔甲，从而推进太平大业。他们配有长矛和盾牌用以自卫，有时会被拉去充数，但是基本没什么打仗的本事，稍有交兵便作鸟兽散。	false
unit_description_short_texts_text_hv_unit_ytr_reclaimers	这些步兵从战斗中收集掉落的装备，从而帮助同袍们继续奋勇杀敌。	false
unit_description_historical_texts_text_hv_unit_ytr_righteous_vanguards	这些勇士的使命便是替天行道，为苍生而战，给与敌人致命一击。\\n\\n 尽管他们并非最强大的冲锋骑兵，但他们在耐力上却更胜一筹。他们不但能手持长枪，用冲锋撕裂敌人的阵型，还身披重甲，能够在近战中坚持奋战，用正义的怒火刺穿敌人的铠甲。	false
unit_description_short_texts_text_hv_unit_ytr_righteous_vanguards	冲锋的士兵们握紧了长矛，发出正义的怒吼！	false
unit_description_historical_texts_text_hv_unit_ytr_the_lands_chosen	道教的核心思想之一便是敬天爱民，如此方能使天下大治。那些得到上天眷顾的将士们必须将贪官污吏尽数诛灭，才可称之为不辱使命。\\n\\n这些战士们手持木制的弓箭，有着超凡脱俗的精湛弓术。	false
unit_description_short_texts_text_hv_unit_ytr_the_lands_chosen	这些战士的信念便是拯救天下苍生，他们将为此奋战到底。	false
unit_description_historical_texts_text_hv_unit_ytr_virtuous_noblemen	黄巾军冲击了天下的腐朽势力，许多人都开始有所动摇。\\n\\n这些贵族不再效忠于之前的诸侯，而是另寻天义以求救赎。他们之前生活优渥，自然装备训练充足，他们身着华丽兜鍪骑良马杀入战场，他们手持斧头和盾牌，冲破敌阵后也会近战砍杀。	false
unit_description_short_texts_text_hv_unit_ytr_virtuous_noblemen	背弃前任主公转投黄巾大业的精英骑兵	false
unit_description_historical_texts_text_hv_unit_ytr_captain	身经百战，他们利用经验指挥所属部曲劈荆斩棘。	false
unit_description_short_texts_text_hv_unit_ytr_captain	负责领导以及指挥其所属部曲。	false
unit_description_short_texts_text_hv_unit_militia_sabre_infantry	未完成	true
unit_description_short_texts_text_hv_unit_militia_ji_infantry	未完成	true
unit_description_short_texts_text_hv_unit_militia_archers	未完成	true
unit_description_short_texts_text_hv_unit_buqu_sabre_infantry	未完成	true
unit_description_short_texts_text_hv_unit_buqu_axemen	未完成	true
unit_description_short_texts_text_hv_unit_buqu_2h_axemen	未完成	true
unit_description_short_texts_text_hv_unit_buqu_spearmen	未完成	true
unit_description_short_texts_text_hv_unit_buqu_ji_infantry	未完成	true
unit_description_short_texts_text_hv_unit_buqu_archers	未完成	true
unit_description_short_texts_text_hv_unit_buqu_crossbowmen	未完成	true
unit_description_short_texts_text_hv_unit_buqu_rep_crossbowmen	未完成	true
unit_description_short_texts_text_hv_unit_buqu_2h_spear_cavalry	未完成	true
unit_description_short_texts_text_hv_unit_buqu_sabre_cavalry	未完成	true
unit_description_short_texts_text_hv_unit_buqu_raid_cavalry	未完成	true
unit_description_short_texts_text_hv_unit_buqu_archer_cavalry	未完成	true
unit_description_short_texts_text_hv_unit_elite_swordsmen	未完成	true
unit_description_short_texts_text_hv_unit_elite_2h_axemen	未完成	true
unit_description_short_texts_text_hv_unit_elite_2h_swordsmen	未完成	true
unit_description_short_texts_text_hv_unit_elite_spearmen	未完成	true
unit_description_short_texts_text_hv_unit_elite_2h_spearmen	未完成	true
unit_description_short_texts_text_hv_unit_elite_ji_infantry	未完成	true
unit_description_short_texts_text_hv_unit_elite_heavy_bow_archers	这些重装弓兵不仅身披铁甲，且携带张力极强的长弓。	true
unit_description_short_texts_text_hv_unit_elite_crossbowmen	未完成	true
unit_description_short_texts_text_hv_unit_elite_rep_crossbowmen	未完成	true
unit_description_short_texts_text_hv_unit_elite_sword_cavalry	未完成	true
unit_description_short_texts_text_hv_unit_elite_2h_spear_cavalry	未完成	true
unit_description_short_texts_text_hv_unit_elite_barded_2h_spear_cavalry	未完成	true
unit_description_short_texts_text_hv_unit_xiliang_buqu_hand_ji_infantry	手持圆盾与短戟，这些西凉勇士为敌人带来杀身之祸。	true
unit_description_short_texts_text_hv_unit_xiliang_buqu_spearmen	西凉人善骑，自然也清楚骑兵的弱点。	true
unit_description_short_texts_text_hv_unit_xiliang_buqu_ji_infantry	这些士卒挥舞着长戟为西凉军扬名立万。	true
unit_description_short_texts_text_hv_unit_xiliang_buqu_crossbowmen	这些弩兵时刻提醒着敌人即使是在一定距离外，西凉军的杀气也无处不在。	true
unit_description_short_texts_text_hv_unit_xiliang_buqu_rep_crossbowmen	与游牧民族多年的斗争使这些持枪的西凉骑兵攻无不克。	true
unit_description_short_texts_text_hv_unit_xiliang_buqu_sabre_cavalry	刀光剑影，这些西凉骑兵令敌军不寒而栗。	true
unit_description_short_texts_text_hv_unit_xiliang_buqu_archer_cavalry	以彼之道，还施彼身。与游牧民族的斗争中精通了骑射之道，西凉弓骑手可以在任何战场中为西凉军扬名立威。	true
