key	text	tooltip
#Loc;1;text/_hvo/z_dummy_hv_TEXT_non_deployable.loc		
ceo_nodes_title_hv_ancillary_liu_limin_huilans_armour_unique	刘氏的护甲	true
ceo_nodes_description_hv_ancillary_liu_limin_huilans_armour_unique	此甲轻重得当，宽紧合身，非名将不可披戴。	true
ceo_nodes_title_hv_ceo_node_career_non_deployable_liu_limin	忌害美妇	true
ceo_nodes_description_hv_ceo_node_career_non_deployable_liu_limin	「袁尚母刘氏之妒，其酷烈也甚矣。乃城破之后，不能死节，而献甄氏于曹丕，以图苟全，又何其无烈性至此乎！可见妇之贞者必不妒，妇之妒者必不贞。」	true
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_1	母主	true
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_1	安静但热情的支持者。	true
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_2	儒生	true
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_2	好辩又烦人的学者。	true
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_3	地主	true
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_3	对佃户来说，他们的地位比皇帝还高。	true
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_4	县丞	true
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_4	这些人代替主公处理事务。	true
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_5	名士	true
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_5	周围总是很多人。	true
ceo_nodes_title_hv_ceo_node_career_non_deployable_type_6	主簿	true
ceo_nodes_description_hv_ceo_node_career_non_deployable_type_6	他们会记录一切事务。	true
ui_character_assignments_localised_title_hv_ui_info_assignment_replenishment_garrison	军队补员	true
ui_character_assignments_localised_description_hv_ui_info_assignment_replenishment_garrison	你的随从将为此地军队补员。	true
effects_description_hv_effect_assignment_replenishment_garrison	解锁任务：军队补员	true
ui_character_assignments_localised_title_hv_ui_info_assignment_military_disturbance	军事支持	true
ui_character_assignments_localised_description_hv_ui_info_assignment_military_disturbance	你的随从将在敌方领土支持您的军队。	true
effects_description_hv_effect_assignment_military_disturbance	解锁任务：军事支持	true
ui_character_assignments_localised_title_hv_ui_info_assignment_more_build_slot	扩展城市	true
ui_character_assignments_localised_description_hv_ui_info_assignment_more_build_slot	你的随从将协助扩张此城镇。	true
effects_description_hv_effect_assignment_more_build_slot	解锁任务：扩展城市	true
character_skills_localised_name_hv_skill_non_deployable_01	文学	true
character_skills_localised_name_hv_skill_non_deployable_02	先驱	true
character_skills_localised_name_hv_skill_non_deployable_03	农艺	true
character_skills_localised_name_hv_skill_non_deployable_04	预防	true
character_skills_localised_name_hv_skill_non_deployable_05	审查	true
character_skills_localised_name_hv_skill_non_deployable_06	城市复兴	true
character_skills_localised_description_hv_skill_non_deployable_01	拥有优秀的文笔。	true
character_skills_localised_description_hv_skill_non_deployable_02	一名高贵的信使。	true
character_skills_localised_description_hv_skill_non_deployable_03	辛苦劳作的农民们需要的却是更为实用的建筑。	true
character_skills_localised_description_hv_skill_non_deployable_04	防患于未然。	true
character_skills_localised_description_hv_skill_non_deployable_05	清楚腐败以此为本。	true
character_skills_localised_description_hv_skill_non_deployable_06	所有人都必须拿起工具，参与到重建社会的大业中去。	true
character_skills_localised_name_hv_skill_non_deployable_metal_1	专精	true
character_skills_localised_name_hv_skill_non_deployable_wood_1	决心	true
character_skills_localised_name_hv_skill_non_deployable_water_1	智谋	true
character_skills_localised_name_hv_skill_non_deployable_fire_1	本能	true
character_skills_localised_name_hv_skill_non_deployable_earth_1	权威	true
character_skills_localised_name_hv_skill_non_deployable_metal_2	专精	true
character_skills_localised_name_hv_skill_non_deployable_wood_2	决心	true
character_skills_localised_name_hv_skill_non_deployable_water_2	智谋	true
character_skills_localised_name_hv_skill_non_deployable_fire_2	本能	true
character_skills_localised_name_hv_skill_non_deployable_earth_2	权威	true
character_skills_localised_description_hv_skill_non_deployable_metal_1	习技艺，服劳苦，勤习无休懈，方可弓马娴熟。	true
character_skills_localised_description_hv_skill_non_deployable_wood_1	所谓英雄，不可徒有其表，需当勇冠三军。	true
character_skills_localised_description_hv_skill_non_deployable_water_1	多谋善计方可立于不败之地。	true
character_skills_localised_description_hv_skill_non_deployable_fire_1	专注当下：切勿迟疑，但斩前敌。	true
character_skills_localised_description_hv_skill_non_deployable_earth_1	位尊则必担重任，任重则不能轻举。	true
character_skills_localised_description_hv_skill_non_deployable_metal_2	习技艺，服劳苦，勤习无休懈，方可弓马娴熟。	true
character_skills_localised_description_hv_skill_non_deployable_wood_2	所谓英雄，不可徒有其表，需当勇冠三军。	true
character_skills_localised_description_hv_skill_non_deployable_water_2	多谋善计方可立于不败之地。	true
character_skills_localised_description_hv_skill_non_deployable_fire_2	专注当下：切勿迟疑，但斩前敌。	true
character_skills_localised_description_hv_skill_non_deployable_earth_2	位尊则必担重任，任重则不能轻举。	true
