key	text	tooltip
#Loc;1;text/db/ceo_nodes__.loc		
ceo_nodes_description_3k_dlc06_ceo_node_career_generated_rare_water_01	War is the business of the blooded and tested, but they all have to start somewhere.	false
ceo_nodes_title_3k_dlc05_ceo_sun_ce_ambition_recruit_grandmasters_metal_01	{{tr:3k_dlc05_sun_ce_ambition_grandmasters_metal_title}}	false
ceo_nodes_title_3k_main_ceo_node_career_generated_minister_fire_01	Partisan	false
ceo_nodes_title_3k_dlc06_ancillary_armour_nanman_meng_you_unique	Meng You's Armour	false
ceo_nodes_title_3k_main_ceo_node_career_historical_tao_qian_01	Benevolent Arbiter	false
ceo_nodes_description_3k_main_ancillary_jade_rooster	Single-minded determination separates the exceptional from the rest.	false
ceo_nodes_title_3k_ytr_ceo_node_trait_physical_feared	Feared	false
ceo_nodes_title_3k_dlc05_ceo_node_factional_warrior_defeated_zhang_fei_01	{{tr:3k_dlc05_startpos_label_zhang_fei_header}}	false
ceo_nodes_title_3k_ytr_ceo_node_trait_personality_stalwart	Stalwart	false
ceo_nodes_description_3k_dlc06_ceo_character_nanman_skills_flurry_0	{{tr:dlc06_nanman_skills_flurry_flavour}}	false
ceo_nodes_title_3k_dlc05_ceo_sun_ce_ambition_recruit_young_earth_wood_00	{{tr:3k_dlc05_sun_ce_ambition_young_earth_wood_title}}	false
ceo_nodes_title_3k_dlc05_ancillary_title_flying_swallow_general_01	Flying Swallow General	false
ceo_nodes_description_3k_dlc05_ancillary_title_protector_of_righteousness_locked_00	Occupy 15 settlements with a present character who has the 'Honourable', 'Gracious' or 'Humble' trait	false
ceo_nodes_description_3k_dlc06_ceo_character_nanman_skills_shaman_rites_1	{{tr:dlc06_nanman_skills_upgrade_condition}} {{tr:dlc06_nanman_skills_shaman_rites_objective}}\\n\\n{{tr:dlc06_nanman_skills_shaman_rites_flavour}}	false
ceo_nodes_title_3k_dlc04_ceo_factional_trophy_cabinet_siege_refined_01	Reclaimed Siege Engine	false
ceo_nodes_description_ep_ceo_node_career_historical_sima_liang_01	Son of the legendary Sima Yi, he has watched the Jin dynasty scuffle in his shadow.	false
ceo_nodes_title_3k_main_ancillary_architect	Architect	false
ceo_nodes_description_3k_main_ancillary_halberd_unique	The Mandate of Heaven must be protected.	false
ceo_nodes_title_3k_dlc05_ancillary_title_general_of_the_left_01	General of the Left	false
ceo_nodes_title_3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_common_00	Volunteer Banner	false
ceo_nodes_description_3k_dlc06_ancillary_weapon_two_handed_axe_king_wutug_unique	They say a weapon needs a name, but why? Would that make it more deadly?	false
