key	text	tooltip
#Loc;1;text/db/ceo_equipped_set_bonuses__.loc		
ceo_equipped_set_bonuses_description_3k_dlc05_item_set_factional_lu_bu_traitors_of_chang'an	Those who would cast out their saviour and heir-presumptive soon enough find themselves at his mercy.	false
ceo_equipped_set_bonuses_description_3k_dlc05_item_set_factional_lu_bu_northern_defenders	Determined bulwarks of the northern territories. Under no circumstances to be mistaken for the Warriors of the South.	false
ceo_equipped_set_bonuses_description_3k_dlc05_item_set_incorrupt_officials	 	false
ceo_equipped_set_bonuses_title_3k_dlc05_item_set_factional_lu_bu_five_elites	Five Elites	false
ceo_equipped_set_bonuses_title_3k_main_item_set_tacticians_design	Tactician's Design	false
ceo_equipped_set_bonuses_title_3k_main_item_set_expert_of_the_palace	Expert of the Palace	false
ceo_equipped_set_bonuses_title_3k_dlc05_item_set_sun_ce_ambition_recruit_legacy_of_sun_ce	Legacy of Sun Ce	false
ceo_equipped_set_bonuses_description_3k_dlc05_item_set_factional_lu_bu_sworn_brothers	What these warriors share, let no blade nor storm rend asunder.	false
ceo_equipped_set_bonuses_description_3k_dlc05_item_set_sun_ce_ambition_secure_the_middle_yangtze	The Yangtze, more than any nation, holds the flow between north and south. The one who controls the Yangtze, then, controls China.	false
ceo_equipped_set_bonuses_title_3k_main_item_set_preservation	Preservation	false
ceo_equipped_set_bonuses_title_3k_dlc04_item_set_factional_lu_zhi_cunning_locked	Cunning	false
ceo_equipped_set_bonuses_title_3k_dlc04_item_set_factional_lu_zhi_authority_locked	Authority	false
ceo_equipped_set_bonuses_title_3k_main_item_set_hand_of_the_king	Hand of the King	false
ceo_equipped_set_bonuses_description_3k_dlc05_item_set_generals_who_subdue_the_world	 	false
ceo_equipped_set_bonuses_description_3k_main_item_set_military_law	Balance between civil and military affairs.	false
ceo_equipped_set_bonuses_description_3k_main_item_set_bookkeeper	Exhaustive records help to make sense of the chaos.	false
ceo_equipped_set_bonuses_description_3k_main_item_set_commander_of_the_masses	The masses are power's mighty rock.	false
ceo_equipped_set_bonuses_description_3k_main_item_set_expert_of_workshops	Strike, and mould the metal.	false
ceo_equipped_set_bonuses_title_3k_main_item_set_expert_of_barracks	Expert of Barracks	false
