key	text	tooltip
#Loc;1;text/db/undercover_actions_additional_actions_ui_strings__.loc		
undercover_actions_additional_actions_ui_strings_title_796989624	Balance of Power	false
undercover_actions_additional_actions_ui_strings_action_confirm_1498194544	This army must be deprived of supplies; call in every possible favour.	false
undercover_actions_additional_actions_ui_strings_description_1278044419	Heirs are easily replaced, but not so easily dispatched. Your spy's assassin is caught and reveals all to their intended mark. Furious, the heir confronts your spy directly.\\n\\nWere your spy to do the deed themselves, your undercover network might be able to dispose of the body - and any evidence - before accusations can be made.	false
undercover_actions_additional_actions_ui_strings_title_1278044419	Easily Replaced	false
undercover_actions_additional_actions_ui_strings_action_confirm_984983841	Incite the crowd to mob the officials, further fuelling their rage!	false
undercover_actions_additional_actions_ui_strings_action_confirm_1167577809	Call upon every resource available in order to attempt an extraction now.	false
undercover_actions_additional_actions_ui_strings_action_cancel_1997419074	It is too risky to interfere: with nothing in the dispatch connecting your spy to the subterfuge, best to let justice run its course.	false
undercover_actions_additional_actions_ui_strings_action_confirm_1219449013	Give the order - kill the guards!	false
undercover_actions_additional_actions_ui_strings_title_828859446	Power Play	false
undercover_actions_additional_actions_ui_strings_description_796989624	As your spy prepares to perform their ultimate act of deception, a decree that will see them divide their faction and declare their support for you, they are confronted by a cabal of loyalists. This is a coup!\\n\\nYour undercover network runs deep, with support from every corner of society. If ever there were a time to exploit its potential, it is now!	false
undercover_actions_additional_actions_ui_strings_title_354590116	Bad Intelligence	false
undercover_actions_additional_actions_ui_strings_description_1496516788	Not content to simply be heir, your spy sends assassins to stalk their warlord to a secluded garden. As they approach, their master looks up in grim realisation, and prepares to summon the guards.\\n\\nWith many of the guards embroiled in your undercover network, their intervention might seal this once-lord's fate!	false
undercover_actions_additional_actions_ui_strings_action_confirm_354590116	Convince the informant to aid the effort, whatever the cost.	false
undercover_actions_additional_actions_ui_strings_action_confirm_1527328090	Go to ground and network by proxy.	false
undercover_actions_additional_actions_ui_strings_title_2051441981	Friends Like These	false
undercover_actions_additional_actions_ui_strings_description_1527801849	An angry merchant accosts your spy, accusing them of flagrantly undermining trade interests and giving their competitors an edge.\\n\\nThe merchant knows his trade well, and would be a valuable asset. Your undercover network might convince him to redirect his talents towards your trade manipulation efforts.	false
undercover_actions_additional_actions_ui_strings_action_cancel_1527328090	There is too much heat! The spy must reign in his agents, and rely instead on more subtle espionnage methods.	false
undercover_actions_additional_actions_ui_strings_action_cancel_577191378	Best to bow out gracefully and wait for another opportunity.	false
undercover_actions_additional_actions_ui_strings_action_confirm_1615825243	Afflict the garrison and hide your involvement, whatever the cost.	false
undercover_actions_additional_actions_ui_strings_title_2135702629	The Highest Echelons	false
undercover_actions_additional_actions_ui_strings_title_1607740863	Remember Your Disloyalties	false
undercover_actions_additional_actions_ui_strings_description_1167577809	Your spy's plan to steal away from the faction is in jeopardy; escalating conflict and a growing sense of mistrust has led to a doubling of the guard, and it will take more resources and effort in order to effectuate an escape.\\n\\nIf time is of the essence, your undercover network might be called upon to extract your spy safely.	false
undercover_actions_additional_actions_ui_strings_title_1615825243	In Their Cups	false
undercover_actions_additional_actions_ui_strings_description_900832836	As your spy persists in the subtle discrediting of their mark, a rival courtier becomes increasingly suspicious of their motives. Foul play is afoot, and they are challenged in private.\\n\\nThe rival was foolish to come alone; your undercover network would have no difficulty hiding the body afterwards...	false
undercover_actions_additional_actions_ui_strings_action_confirm_2135702629	Rely on the minister remaining true, even if it must be through bribery.	false
undercover_actions_additional_actions_ui_strings_title_1997419074	Deadly Pursuits	false
undercover_actions_additional_actions_ui_strings_action_confirm_1046655707	Discredit and report the soldier before investing in other sources instead.	false
undercover_actions_additional_actions_ui_strings_title_577191378	Force of Arms	false
undercover_actions_additional_actions_ui_strings_action_cancel_900832836	Brush it off as a personal matter that has escalated too far, and assure the courtier that the unpleasantries will cease - for now.	false
undercover_actions_additional_actions_ui_strings_description_981175083	Your spy, as governor, makes final preparations to have your agents move in and seize control of the commandery. A rival politician has been wise to the plan for some time, however, and has set up an ambush!\\n\\nWith ample militants in place, your undercover network might help orchestrate a counter-ambush, as well as the sytematic capture - and dispatch - of all opposing elements.	false
undercover_actions_additional_actions_ui_strings_title_1732441167	The Price of Betrayal	false
undercover_actions_additional_actions_ui_strings_action_confirm_1591007606	Do whatever it takes to deflect the attention; the spy must be allowed to focus!	false
undercover_actions_additional_actions_ui_strings_description_1616134080	In lavishing praise upon your faction with little discretion or nuance, your spy has left themselves open to criticism and accusations of sedition by court loyalists.\\n\\nSupport for the cause amongst other members of your undercover network is strong. By voicing this, they may lend credence to the praise.	false
undercover_actions_additional_actions_ui_strings_title_1763615012	The Greasy Pole	false
undercover_actions_additional_actions_ui_strings_description_1591007606	A keen-eyed and overly-concerned member of the faction remarks your spy's increasingly detached demeanour, and has set about harrowing them about matters of loyalty.\\n\\nThe issue might be justified or deflected with some planning, or the busybody removed from the picture entirely.	false
undercover_actions_additional_actions_ui_strings_title_1616134080	Loose Lips	false
undercover_actions_additional_actions_ui_strings_title_1390024933	Price of Entry	false
undercover_actions_additional_actions_ui_strings_description_1219449013	As your spy prepares to escape, coveted item in-hand, they find themselves surrounded by armed guards.\\n\\nSeveral of the guards are undoubtedly linked to your undercover network and might be called upon to slay the others, allowing the spy to make good their escape.	false
undercover_actions_additional_actions_ui_strings_action_cancel_1046655707	Deny all involvement; a small loss, to be sure, but there will be other opportunities for military espionage.	false
undercover_actions_additional_actions_ui_strings_description_1732441167	As your spy prepares the missive detailing military manoeuvres for dispatch, he is happened upon by one of his captains, incensed at the apparent betrayal.\\n\\nSlay the captain, and your undercover network might dispose of the evidence and convince the soldiery that he was a traitor turned fugitive.	false
undercover_actions_additional_actions_ui_strings_title_1498194544	Paper Trail	false
undercover_actions_additional_actions_ui_strings_action_cancel_1615825243	It will take proof beyond the servant's capabilities to fully implicate your spy. Leave them to rot and think of another way.	false
undercover_actions_additional_actions_ui_strings_action_confirm_1607740863	Help remind the malcontent how objectionable he believes the faction to be.	false
undercover_actions_additional_actions_ui_strings_title_1654727829	Something in the Water	false
undercover_actions_additional_actions_ui_strings_action_confirm_1763615012	Send another letter and attempt to discredit this political rival.	false
undercover_actions_additional_actions_ui_strings_action_confirm_2051441981	Arrange to have the bandit dealt with, one way or another.	false
undercover_actions_additional_actions_ui_strings_title_1496516788	By Your Grace	false
undercover_actions_additional_actions_ui_strings_description_984983841	A group of travelling officials find retainers loyal to your spy rousing a local crowd against their lord. Perfidy is declared, and they make ready to call in the guard!\\n\\nWith agents at every level of society, your undercover network may be able to field local influencers to help turn the people's aggression against these meddling officials!	false
undercover_actions_additional_actions_ui_strings_action_cancel_828859446	Faced with such opposition, it would be more prudent to await a more favourable opportunity.	false
undercover_actions_additional_actions_ui_strings_action_cancel_2051441981	The treachery may run deeper, and your spy cannot risk exposure this time. The bandits will have to fend for themselves.	false
undercover_actions_additional_actions_ui_strings_title_2128661637	Shifting the Blame	false
undercover_actions_additional_actions_ui_strings_action_confirm_1732441167	Slay the captain and slander his name.	false
undercover_actions_additional_actions_ui_strings_title_984983841	A Fickle Crowd	false
undercover_actions_additional_actions_ui_strings_action_confirm_796989624	Call in all favours and have the coup crushed. You will not be stopped!	false
