key	text	tooltip
#Loc;1;text/db/building_short_description_texts__.loc		
building_short_description_texts_short_description_3k_main_building_short_description_markets_landlords_magnate_estates	A vast and profitable estate; a legacy built from a community where land is both home and work.	false
building_short_description_texts_short_description_3k_dlc06_district_residential_landlords_1	The garden is the natural world in miniature.	false
building_short_description_texts_short_description_3k_main_building_short_description_security_cavalry_supply_patrols	Food supplies, delivered in the field, can be just as valuable as reinforcements.	false
building_short_description_texts_short_description_3k_ytr_short_description_district_residential_housing_yellow_turban_1	A new start brings new hope for the destitute and unemployed.	false
building_short_description_texts_short_description_3k_main_building_short_description_gongsun_zan_military_command_headquarters	Discipline breeds character.	false
building_short_description_texts_short_description_3k_main_building_short_description_rural_healers_provincial_scholar	Understanding is the key to many locks.	false
building_short_description_texts_short_description_3k_ytr_short_description_district_military_yellow_turban_caches_4	Anticipate attack at all times by having arms always within reach.	false
building_short_description_texts_short_description_ep_building_short_description_government_judiciary_2	He who controls what the emperor knows, controls the emperor.	false
building_short_description_texts_short_description_3k_main_building_short_description_trade_port_dock_market_depot	A stringent eye monitors the comings and goings of sea trade.	false
building_short_description_texts_short_description_3k_ytr_short_description_district_government_scholars_yellow_turban_2	Informed discourse provides new perspectives, so a unified illumination can be acquired.	false
building_short_description_texts_short_description_3k_resource_metal_jade_bandit_2	Jade offers the connection between our world and the next; a lodestone to the beyond.	false
building_short_description_texts_short_description_3k_main_building_short_description_village_healer	Education returns power to the people.	false
building_short_description_texts_short_description_3k_resource_metal_tools_bandit_1	When there is no war, there must instead be work, agriculture, and tools for those purposes.	false
building_short_description_texts_short_description_3k_dlc06_district_market_inn_2	All are welcome to cross the threshold of the inn.	false
building_short_description_texts_short_description_3k_main_building_short_description_gov_support_workforce_distribution_office	For a place to become a home, permanent roots of work and family must be planted.	false
building_short_description_texts_short_description_3k_main_building_short_description_zheng_jian_tributary_shrine	Protection requires tribute.	false
building_short_description_texts_short_description_3k_main_building_short_description_copper_mine	The depths hold a rich vein of minerals.	false
building_short_description_texts_short_description_3k_district_government_administration_6	The splendour and magnificent of imperial architecture, co-opted to suit more egalitarian minds.	false
building_short_description_texts_short_description_3k_dlc05_short_description_government_law_corrupted	A few well-placed bribes can ensure the underworld can spread without hindrance.	false
building_short_description_texts_short_description_3k_main_building_short_description_jade_artisan_master	A true artist works to reveal the truth in the material, not obscure it with ego.	false
