key	text	tooltip
#Loc;1;text/db/frontend_faction_leaders__.loc		
frontend_faction_leaders_localised_action_points_3k_dlc07_political_party_zheng_jiang_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_action_points_3k_dlc05_political_party_prince_liu_chong_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_subtitle_3k_dlc04_political_party_tao_qian_ruler	Benevolent Arbiter	false
frontend_faction_leaders_localised_subtitle_3k_dlc07_political_party_yuan_shao_ruler	Preeminent Commander	false
frontend_faction_leaders_localised_difficulty_3k_dlc05_political_party_yuan_shao_ruler	Starting situation: [[col:fe_difficulty_easy]]Easy[[/col]]	false
frontend_faction_leaders_localised_action_points_3k_dlc06_political_party_nanman_king_shamoke_ruler_194	placeholder||placeholder	false
frontend_faction_leaders_localised_description_ep_political_party_prince_of_donghai_ruler	Sima Yue acts in the name of the dynasty, working tirelessly to ensure the bureaucracy of the realm continues, even as civil war looms. Equal parts principled and pragmatic, Sima Yue acts in defence of the realm, yet when faced with defeat he will not put his principles before his own survival. \\n\\n As his kin turn on one another, Sima Yue is faced with a choice between aiding those seeking to usurp the emperor or those wishing to defend him...	false
frontend_faction_leaders_localised_subtitle_3k_dlc05_political_party_zheng_jiang_ruler	Bandit Queen	false
frontend_faction_leaders_localised_description_3k_dlc04_political_party_liu_biao_ruler	Liu Biao has served the Han faithfully and wisely, yet for his efforts he has found nothing but condemnation. A well-respected and high-ranking academic in the imperial capital, Luoyang, Liu Biao was vocal and outspoken in his criticisms of the corruption affecting the empire. The eunuchs, displeased by his defamations, found ways to strip him of his titles and all-but exile him. \\n\\n Liu Biao has now found himself far from the capital, a fervent loyalty for the Han and a burning hatred of the eunuchs still beating in his breast...	false
frontend_faction_leaders_localised_subtitle_3k_dlc04_political_party_ma_teng_ruler	Protector of the West	false
frontend_faction_leaders_loading_screen_text_ep_political_party_prince_of_qi_ruler	placeholder	false
frontend_faction_leaders_localised_action_points_ep_political_party_prince_of_runan_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_action_points_3k_dlc04_political_party_zhang_liang_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_difficulty_ep_political_party_prince_of_donghai_ruler	Starting situation: [[col:fe_difficulty_normal]]Normal[[/col]]	false
frontend_faction_leaders_localised_action_points_ep_political_party_prince_of_chu_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_action_points_3k_dlc05_political_party_white_tiger_yan_ruler	placeholder||placeholder	false
frontend_faction_leaders_loading_screen_text_3k_dlc04_political_party_dong_zhuo_ruler	placeholder	false
frontend_faction_leaders_localised_subtitle_3k_dlc06_political_party_nanman_king_meng_huo_ruler_190	King of the Man	false
frontend_faction_leaders_localised_description_3k_dlc04_political_party_dong_zhuo_ruler	Although he swears fealty to the emperor, Dong Zhuo sees the fire fading from the Han. His mind sours, beginning to imagine life beyond the dynasty. His career has been marked by success, yet as the government becomes corrupt, his victories fade to nothing before his failures.\\n\\nAlthough known for brutality, Dong Zhuo is loved by his troops, who enjoy his generosity. Yet as his bitterness increases, so too does his cruelty. In his quest for satisfaction, there is no knowing how Dong Zhuo will act...	false
frontend_faction_leaders_localised_description_3k_main_political_party_yellow_turban_ruler	He Yi sees the Mandate of Heaven passing from the Han and knows it is time to pick up the mantle of the Yellow Turban rebellion and lead them in righteous revolution! He believes most ardently that if the Taipingjing - 'The Way of Great Peace' - declares that the land must be purified of evil, then he will be the instrument that delivers that purification. The old dynasty will be purged by war, and He Yi will see the Yellow Sky rise over a field of blood!	false
frontend_faction_leaders_loading_screen_text_3k_dlc07_political_party_liu_zhang_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_subtitle_3k_dlc06_political_party_nanman_king_mulu_ruler_194	Chief of Bana Ravine	false
frontend_faction_leaders_localised_subtitle_3k_dlc04_political_party_zhang_bao_ruler	General of the Land	false
frontend_faction_leaders_loading_screen_text_3k_dlc05_political_party_yuan_shao_ruler	placeholder	false
frontend_faction_leaders_localised_action_points_3k_main_political_party_white_tiger_yan_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_difficulty_3k_dlc07_political_party_sun_ce_ruler	Starting situation: [[col:traffic_light_negative]]Hard[[/col]]	false
frontend_faction_leaders_localised_difficulty_3k_dlc06_political_party_shi_xie_ruler_194	Starting situation: [[col:fe_difficulty_normal]]Normal[[/col]]	false
frontend_faction_leaders_localised_action_points_3k_dlc04_political_party_sun_jian_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_difficulty_3k_dlc05_political_party_liu_biao_ruler	Starting situation: [[col:fe_difficulty_normal]]Normal[[/col]]	false
frontend_faction_leaders_localised_action_points_3k_dlc04_political_party_cao_cao_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_description_3k_dlc06_political_party_nanman_king_meng_huo_ruler_190	Meng Huo shows his friends every generosity, and his enemies an unending, merciless rage. Whilst some may identify this as a true loyalty, it belies another, deeper tendency towards rage, one which can erupt at the smallest slight, easily rising to become an all-consuming blaze. This tempestuous energy has led Meng Huo to dissatisfaction with his lot – he looks now beyond the valleys of his home to greater things – uniting the tribes, and destroying his enemies!	false
frontend_faction_leaders_loading_screen_text_3k_dlc05_political_party_liu_bei_ruler	[Liu Bei loading screen text]	false
frontend_faction_leaders_localised_description_3k_dlc04_political_party_prince_liu_chong_ruler	Prince Liu Chong is a warrior whose dedication to his people is matched only by his formidable skill in battle. Whilst other imperial princes choose not to actively govern, Liu Chong gladly rules over his territory, and through his energetic nature and genuine concern, is beloved.\\n\\n As trouble now brews in the imperial court and in the provinces, Liu Chong knows his primary concern is for his people. A prestigious warrior, unafraid of a fight, he readies himself for whatever may come with confidence and zeal!	false
frontend_faction_leaders_localised_description_3k_dlc06_political_party_nanman_king_mulu_ruler_190	The world of men is barely a footnote to King Mulu – nature is his calling, and defending it against those who threaten such ancient orders. Mulu is indifferent to the ways of people, regarded as aloof and distant, yet this seeming disinterest hides a keen insight into the peoples he encounters. Should he perceive threats, Mulu is incensed, and charges into battle with both loyal man and beast at his call!	false
frontend_faction_leaders_localised_subtitle_3k_dlc04_political_party_empress_he_ruler	Inconstant Emperor	false
frontend_faction_leaders_localised_description_3k_dlc06_political_party_shi_xie_ruler_190	Shi Xie has wisely, and insidiously, kindled the favour of the Han, for he is cunning of mind and a barrier against threats from distant lands. His rise was won through the strength of his family's deep and noble lineage, and not-insignificant personal favours to the powerful. Shi Xie benevolently welcomes the needy and the destitute to his lands, all-the-while planting his own family members into positions of power. For as surely as Shi Xie gives generously, he also takes advantageously...	false
frontend_faction_leaders_localised_action_points_3k_dlc05_political_party_lu_bu_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_subtitle_3k_dlc05_political_party_ma_teng_ruler	Protector of the West	false
frontend_faction_leaders_localised_difficulty_3k_dlc05_political_party_liu_bei_ruler	Starting situation: [[col:fe_difficulty_easy]]Easy[[/col]]	false
frontend_faction_leaders_localised_action_points_3k_main_political_party_cao_cao_ruler	[Cao Cao action points]	false
frontend_faction_leaders_loading_screen_text_3k_dlc04_political_party_zhang_bao_ruler	placeholder	false
frontend_faction_leaders_loading_screen_text_3k_dlc05_political_party_lu_bu_ruler	placeholder	false
frontend_faction_leaders_localised_description_3k_dlc05_political_party_yuan_shao_ruler	Yuan Shao is the Han's loyal defender, and will follow the dynasty to whatever end. It was he who stormed Luoyang to liberate the emperor, personally slaughtering the traitorous eunuchs in his lord's defence. Descended from power and prestige, Yuan Shao was chosen – because of his reputation and wealth – to lead the coalition against Dong Zhuo's tyrannical reign. Although the coalition now stagnates, the Dragon of the Yuan stands proud; although he may lack substance, let none doubt his ostentatious style...	false
frontend_faction_leaders_localised_difficulty_3k_dlc05_political_party_prince_liu_chong_ruler	Starting situation: [[col:fe_difficulty_easy]]Easy[[/col]]	false
frontend_faction_leaders_localised_difficulty_3k_dlc04_political_party_zhang_bao_ruler	Starting situation: [[col:fe_difficulty_normal]]Normal[[/col]]	false
frontend_faction_leaders_localised_subtitle_3k_dlc06_political_party_nanman_lady_zhurong_ruler_190	Goddess of Fire	false
frontend_faction_leaders_localised_description_3k_dlc04_political_party_zhang_liang_ruler	Zhang Liang is the watchful giant, a sentinel who will hold the line, and his beliefs, against any and all enemies. He, along with his brothers, set to easing the pain of a suffering people by preaching a better way, then mobilising them into a force capable of toppling the corrupt regime. \\n\\n Although an imposing figure, Zhang Liang knows that only together that they will be able to strike the fatal blow that will tear down the Azure Sky forever and lead to a greater future for China.	false
frontend_faction_leaders_localised_subtitle_3k_dlc04_political_party_zhang_liang_ruler	General of the People	false
frontend_faction_leaders_localised_difficulty_3k_main_political_party_zhang_yan_ruler	Starting situation: [[col:fe_difficulty_hard]]Hard[[/col]]	false
frontend_faction_leaders_localised_description_3k_dlc05_political_party_ma_teng_ruler	Ma Teng had thought the emperor safe, but with Dong Zhuo dead, he sees the chaos coming, and hopes he is prepared for the storm. Though many say the dynasty is finished, Ma Teng remains loyal to the Han, prosecuting the enemies of the emperor above all else. On the western fringes of the empire, he has long defended China's most valuable trade routes, holding back hostile interlopers, and will continue to charge into battle in the emperor's name.	false
frontend_faction_leaders_localised_subtitle_3k_main_political_party_sun_jian_ruler	Tiger of Jiangdong	false
frontend_faction_leaders_localised_description_3k_dlc07_political_party_yellow_anding_ruler	Gong Du remains standing: the fire of rebellion still rages in his heart and the final moment of truth awaits! The Taipingjing - 'The Way of Great Peace' - dictates that harmony between heaven and earth can only be brought about through the defeat of evil, and Gong Du is primarily concerned with how that defeat should be brought about; war-making is his business - logistics, manpower, strategy - and he intends to thrive in this endeavour!	false
frontend_faction_leaders_localised_difficulty_3k_dlc05_political_party_kong_rong_ruler	Starting situation: [[col:fe_difficulty_very_hard]]Very Hard[[/col]]	false
frontend_faction_leaders_loading_screen_text_3k_dlc05_political_party_yellow_turban_ruler	placeholder	false
frontend_faction_leaders_localised_description_ep_political_party_prince_of_chengdu_ruler	Even as his opinion at court deteriorates, Sima Ying has earned the love of his people, developing a reputation for respect, leniency and consideration. Possessed of handsome looks but low intelligence, Sima Ying has acted in as forthright a manner as he knows how, all whilst viewing the imperial court with distrust. \\n\\n As the Jin descend into civil war, he must choose carefully who to fight and who to defend, and who might best serve the people.	false
frontend_faction_leaders_localised_subtitle_ep_political_party_prince_of_chengdu_ruler	Beloved Governor	false
frontend_faction_leaders_localised_action_points_3k_dlc04_political_party_dong_zhuo_ruler	placeholder||placeholder	false
frontend_faction_leaders_loading_screen_text_3k_dlc06_political_party_nanman_king_mulu_ruler_190	placeholder	false
frontend_faction_leaders_loading_screen_text_ep_political_party_prince_of_donghai_ruler	placeholder	false
frontend_faction_leaders_localised_difficulty_3k_main_political_party_white_tiger_yan_ruler	Starting situation: [[col:fe_difficulty_normal]]Normal[[/col]]	false
frontend_faction_leaders_localised_action_points_ep_political_party_prince_of_hejian_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_action_points_3k_dlc05_political_party_yuan_shu_ruler	placeholder||placeholder	false
frontend_faction_leaders_localised_subtitle_3k_main_political_party_yuan_shao_ruler	Preeminent Commander	false
frontend_faction_leaders_localised_action_points_3k_dlc07_political_party_cao_cao_ruler	[Cao Cao action points]	false
frontend_faction_leaders_loading_screen_text_3k_dlc07_political_party_yellow_anding_ruler	placeholder	false
frontend_faction_leaders_localised_difficulty_3k_dlc05_political_party_ma_teng_ruler	Starting situation: [[col:fe_difficulty_hard]]Hard[[/col]]	false
frontend_faction_leaders_localised_description_3k_dlc06_political_party_shi_xie_ruler_198	Shi Xie fosters the goodwill of those around him, that he might better enjoy their favour whilst nurturing his own ambitions at the same time. He has gained favour with the ailing Han government as a barrier against the tribes of the south, and with this favour he has placed his family into positions of power throughout the land. \\n\\n Yet as the Han diminishes, Shi Xie's lands are seen by other warlords as ripe for the taking; he will have to fight well to maintain his light in a dimming world...	false
frontend_faction_leaders_loading_screen_text_3k_dlc07_political_party_zhang_yan_ruler	placeholder	false
frontend_faction_leaders_localised_description_3k_dlc05_political_party_zhang_yan_ruler	Zhang Yan and his bandits exist as neither fully Han or outlaw, and as the land slips into ever greater chaos, they know their best hope is to navigate the space between. To attack the Black Mountain bandits is to invite deception and ambush, as they have mastered the art of war unseen. Yet all the same, Zhang Yan will form alliances and friendships with any who will serve his interests – be they high-born or mud-stained...	false
frontend_faction_leaders_localised_description_3k_dlc04_political_party_empress_he_ruler	The emperor is the steward of the Han dynasty, burdened with the heaven-sent responsibility of guiding the disparate realms of China under one rule. Yet despite his celestial duty, the dynasty over which he presides is racked by turmoil - this is his opportunity to right the madness consuming the land. \\n\\n To succeed, he must reconcile and balance the competing powers in his court; the relatively newly-crowned empress tries to stem the flow of corruption, yet the ever-more powerful eunuch attendants continue to whisper their desires, honeyed and tempting, into his ears.	false
frontend_faction_leaders_localised_difficulty_3k_main_political_party_tao_qian_ruler	Starting situation: [[col:fe_difficulty_hard]]Hard[[/col]]	false
frontend_faction_leaders_localised_difficulty_ep_political_party_prince_of_qi_ruler	Starting situation: [[col:fe_difficulty_normal]]Normal[[/col]]	false
frontend_faction_leaders_localised_subtitle_3k_main_political_party_cao_cao_ruler	Strategic Mastermind	false
frontend_faction_leaders_loading_screen_text_3k_main_political_party_liu_biao_ruler	placeholder	false
frontend_faction_leaders_localised_description_3k_dlc05_political_party_zheng_jiang_ruler	Dynasties and nobility mean nothing to Zheng Jiang; she prefers to seize glory in her own way. As the Han burns, she sees at last the crumbling of an institution she deeply despises. What have they ever known of hunger? What fear have they ever felt for corrupt and avaricious officials? Zheng Jiang has never known the ease of a noble upbringing, nor the expectation of 'civilised' society. Instead, she is resolved to earn fame and prestige for herself through merciless fury and unrelenting strength!	false
frontend_faction_leaders_localised_action_points_3k_dlc04_political_party_lu_zhi_ruler	placeholder||placeholder	false
